date,ticker,close,fg_score,fg_rating,fg_bucket,ret1,fwd1,fwd5,fwd20
2020-07-24,QQQ,255.56,63,greed,greed,-0.0094957559784504,0.0178431679449053,0.0400297386132415,0.1029503834715918
2020-07-27,QQQ,260.12,66,greed,greed,0.0178431679449053,-0.0127248962017531,0.0355989543287713,0.09038136244810084
2020-07-28,QQQ,256.81,62,greed,greed,-0.0127248962017531,0.0115260309177991,0.0528406214711265,0.11311864802772482
2020-07-29,QQQ,259.77,65,greed,greed,0.0115260309177991,0.0052354005466375,0.0434230280632867,0.12391731146783694
2020-07-30,QQQ,261.13,61,greed,greed,0.0052354005466375,0.0178455175583043,0.0517366828782599,0.11457894535288943
2020-07-31,QQQ,265.79,65,greed,greed,0.0178455175583043,0.0135069039467248,0.0213702547123668,0.10060574137476937
2020-08-03,QQQ,269.38,67,greed,greed,0.0135069039467248,0.0037122280792931,0.0034523721137427,0.09466181602197639
2020-08-04,QQQ,270.38,68,greed,greed,0.0037122280792931,0.0024779939344625,-0.0191952067460611,0.10925364302093357
2020-08-05,QQQ,271.05,70,greed,greed,0.0024779939344625,0.0132447887843569,0.0029883785279469,0.11698948533480899
2020-08-06,QQQ,274.64,74,greed,greed,0.0132447887843569,-0.0115423827556071,-0.0078648412467228,0.04649723274104296
2020-08-07,QQQ,271.47,72,greed,greed,-0.0115423827556071,-0.0042730320109036,0.0025417173168305,0.044608980734519306
2020-08-10,QQQ,270.31,75,extreme greed,extreme greed,-0.0042730320109036,-0.0189412156413006,0.0185342754615072,-0.001331804224779008
2020-08-11,QQQ,265.19,71,greed,greed,-0.0189412156413006,0.0251517779705117,0.048191862438252,0.04785248312530638
2020-08-12,QQQ,271.86,74,greed,greed,0.0251517779705117,0.002280585595527,0.0155962627823145,0.0017656146546014908
2020-08-13,QQQ,272.48,72,greed,greed,0.002280585595527,-0.0011743981209629,0.02734145625367,-0.007450088079859181
2020-08-14,QQQ,272.16,72,greed,greed,-0.0011743981209629,0.0116108171663726,0.035677542621987,0.011022927689594356
2020-08-17,QQQ,275.32,71,greed,greed,0.0116108171663726,0.0096251634461719,0.0301830597123347,0.013584192939125415
2020-08-18,QQQ,277.97,70,greed,greed,0.0096251634461719,-0.0067273446774831,0.0283843580242471,-0.012087635356333466
2020-08-19,QQQ,276.1,68,greed,greed,-0.0067273446774831,0.0138717855849328,0.0574429554509234,-0.020934444042013868
2020-08-20,QQQ,279.93,70,greed,greed,0.0138717855849328,0.0069303040045725,0.0397242167684779,-0.04665452077305041
2020-08-21,QQQ,281.87,70,greed,greed,0.0069303040045725,0.0062440131975733,0.0378188526625749,-0.05094547131656442
2020-08-24,QQQ,283.63,73,greed,greed,0.0062440131975733,0.0078623558861898,0.0396643514437824,-0.03931177943094869
2020-08-25,QQQ,285.86,74,greed,greed,0.0078623558861898,0.0213391170503043,0.0491849156929966,-0.07591128524452524
2020-08-26,QQQ,291.96,75,extreme greed,extreme greed,0.0213391170503043,-0.0031168653240168,0.0369913686806411,-0.09100561720783668
2020-08-27,QQQ,291.05,76,extreme greed,extreme greed,-0.0031168653240168,0.0050850369352344,-0.0125064421920632,-0.06696443909981106
2020-08-28,QQQ,292.53,78,extreme greed,extreme greed,0.0050850369352344,0.0080333640994085,-0.0305951526339178,-0.05240488155061014
2020-08-31,QQQ,294.88,74,greed,greed,0.0080333640994085,0.0170916983179598,-0.0845428648941942,-0.06419560499186112
2020-09-01,QQQ,299.92,77,extreme greed,extreme greed,0.0170916983179598,0.0094691917844758,-0.0734862630034676,-0.07361963190184062
2020-09-02,QQQ,302.76,78,extreme greed,extreme greed,0.0094691917844758,-0.0507002246003434,-0.1004756242568372,-0.06774342713700618
2020-09-03,QQQ,287.41,58,greed,greed,-0.0507002246003434,-0.0133259107198776,-0.0590097769736613,-0.04557948575206159
2020-09-04,QQQ,283.58,59,greed,greed,-0.0133259107198776,-0.0480640383665984,-0.0296917977290357,-0.012060088863812537
2020-09-08,QQQ,269.95,54,neutral,neutral,-0.0480640383665984,0.0293758103352472,0.0337469901833673,0.019299870346360572
2020-09-09,QQQ,277.88,66,greed,greed,0.0293758103352472,-0.0199366633079027,-0.0117676694976247,0.007341298402188069
2020-09-10,QQQ,272.34,59,greed,greed,-0.0199366633079027,-0.0069398545935227,-0.0074171990893735,0.03330395828743501
2020-09-11,QQQ,270.45,58,greed,greed,-0.0069398545935227,0.0174154187465336,-0.0132371972638195,0.05642447772231463
2020-09-14,QQQ,275.16,59,greed,greed,0.0174154187465336,0.0141735717400783,-0.0278020061055387,0.07039540630905636
2020-09-15,QQQ,279.06,59,greed,greed,0.0141735717400783,-0.0159463914570342,-0.0235791586038843,0.05540027234286526
2020-09-16,QQQ,274.61,56,greed,greed,-0.0159463914570342,-0.0156221550562616,-0.0380539674447397,0.06354466334073773
2020-09-17,QQQ,270.32,53,neutral,neutral,-0.0156221550562616,-0.0127626516720923,-0.0182376442734537,0.07317253625332949
2020-09-18,QQQ,266.87,52,neutral,neutral,-0.0127626516720923,0.0023981713943117,0.0175740997489415,0.08108817027016894
2020-09-21,QQQ,267.51,51,neutral,neutral,0.0023981713943117,0.0185787447198235,0.0362229449366378,0.06089491981608172
2020-09-22,QQQ,272.48,52,neutral,neutral,0.0185787447198235,-0.0305343511450381,0.0127348796241923,0.04378302994715211
2020-09-23,QQQ,264.16,46,neutral,neutral,-0.0305343511450381,0.0046562689279223,0.0517867958812838,0.0758252574197455
2020-09-24,QQQ,265.39,48,neutral,neutral,0.0046562689279223,0.0232488036474622,0.0635291457854478,0.07080146199932183
2020-09-25,QQQ,271.56,49,neutral,neutral,0.0232488036474622,0.02076889085285,0.0101266755044926,0.04853439387244074
2020-09-28,QQQ,277.2,50,neutral,neutral,0.02076889085285,-0.0045093795093794,0.0106782106782108,0.011796536796536937
2020-09-29,QQQ,275.95,44,fear,fear,-0.0045093795093794,0.0068490668599383,-0.0028628374705561,0.02431599927523115
2020-09-30,QQQ,277.84,45,neutral,neutral,0.0068490668599383,0.0158724445724158,0.0074863230636339,-0.022315001439677472
2020-10-01,QQQ,282.25,41,fear,fear,0.0158724445724158,-0.0281310894596988,-0.0029760850310007,-0.020761736049601465
2020-10-02,QQQ,274.31,40,fear,fear,-0.0281310894596988,0.0213262367394555,0.0415588203127847,-0.017972367030002576
2020-10-05,QQQ,280.16,45,neutral,neutral,0.0213262367394555,-0.017846944603084,0.0512921187892629,-0.03633637921187895
2020-10-06,QQQ,275.16,44,fear,fear,-0.017846944603084,0.017299026021224,0.0703590638174151,-0.0018534670737027465
2020-10-07,QQQ,279.92,51,neutral,neutral,0.017299026021224,0.0053229494141182,0.043369534152615,0.02497142040583027
2020-10-08,QQQ,281.41,53,neutral,neutral,0.0053229494141182,0.0152801961550761,0.030880210369212,0.046124871184392735
2020-10-09,QQQ,285.71,55,greed,greed,0.0152801961550761,0.0308704630569458,0.0098001470022051,0.031150467257008978
2020-10-12,QQQ,294.53,60,greed,greed,0.0308704630569458,-3.395239873693612e-05,-0.0364309238447695,-0.02016772484976063
2020-10-13,QQQ,294.52,56,greed,greed,-3.395239873693612e-05,-0.0083525736792067,-0.0343270406084474,-0.03768844221105516
2020-10-14,QQQ,292.06,55,greed,greed,-0.0083525736792067,-0.0067109498048345,-0.0269465178388003,-0.007875094158734545
2020-10-15,QQQ,290.1,59,greed,greed,-0.0067109498048345,-0.0054808686659774,-0.0204067562909342,-0.005860048259221115
2020-10-16,QQQ,288.51,62,greed,greed,-0.0054808686659774,-0.016325257356764,-0.0130671380541401,0.008387924162074161
2020-10-19,QQQ,283.8,59,greed,greed,-0.016325257356764,0.0021494009866103,-0.0117336152219872,0.033121916842846995
2020-10-20,QQQ,284.41,58,greed,greed,0.0021494009866103,-0.0007735311697901,-0.0061530888506029,0.02763615906613676
2020-10-21,QQQ,284.19,63,greed,greed,-0.0007735311697901,-3.5187726521002105e-05,-0.0441605967838418,0.02083113410042583
2020-10-22,QQQ,284.18,69,greed,greed,-3.5187726521002105e-05,0.0019705820254767,-0.0274122035329721,0.02885495108733897
2020-10-23,QQQ,284.74,67,greed,greed,0.0019705820254767,-0.0149961368265785,-0.0539439488656318,0.019807543724099128
2020-10-26,QQQ,280.47,44,fear,fear,-0.0149961368265785,0.0078083217456412,-0.0374015046172496,0.03536920169715106
2020-10-27,QQQ,282.66,47,neutral,neutral,0.0078083217456412,-0.0389867685558622,-0.0283379324984081,0.04178164579353287
2020-10-28,QQQ,271.64,33,fear,fear,-0.0389867685558622,0.0174863790310706,0.0562141069061994,0.09070829038433216
2020-10-29,QQQ,276.39,33,fear,fear,0.0174863790310706,-0.0253627121096999,0.0651253663301856,0.08184087702159994
2020-10-30,QQQ,269.38,29,fear,fear,-0.0253627121096999,0.002227336847576,0.0936595144405672,0.11225777711782615
2020-11-02,QQQ,269.98,25,fear,fear,0.002227336847576,0.0172975775983403,0.0689310319282907,0.12400918586561953
2020-11-03,QQQ,274.65,32,fear,fear,0.0172975775983403,0.04463863098489,0.0319315492444931,0.10631713089386509
2020-11-04,QQQ,286.91,36,fear,fear,0.04463863098489,0.0260708933114912,0.0099334286013035,0.060541633264786676
2020-11-05,QQQ,294.39,41,fear,fear,0.0260708933114912,0.0007473079927986,-0.0203471585312001,0.037806990726587164
2020-11-06,QQQ,294.61,40,fear,fear,0.0007473079927986,-0.0204337938291301,-0.0124910899154815,0.042904178405349394
2020-11-09,QQQ,288.59,54,neutral,neutral,-0.0204337938291301,-0.0179146886586505,0.0159742194809244,0.06826293357358207
2020-11-10,QQQ,283.42,58,greed,greed,-0.0179146886586505,0.0223696281137533,0.0312257427139932,0.06312186860489727
2020-11-11,QQQ,289.76,66,greed,greed,0.0223696281137533,-0.0046935394809497,0.0012078961899504,0.044036443953616757
2020-11-12,QQQ,288.4,55,greed,greed,-0.0046935394809497,0.0087725381414702,0.0138002773925105,0.04663661581137325
2020-11-13,QQQ,290.93,59,greed,greed,0.0087725381414702,0.0078025641906986,-0.0018904891210944,0.04506238614099616
2020-11-16,QQQ,293.2,71,greed,greed,0.0078025641906986,-0.0031718963165074,-0.0095839017735334,0.04805593451568906
2020-11-17,QQQ,292.27,67,greed,greed,-0.0031718963165074,-0.0073904266602797,0.0075272864132482,0.05717316180244308
2020-11-18,QQQ,290.11,63,greed,greed,-0.0073904266602797,0.0078246182482506,0.0212677949743198,0.07200716969425386
2020-11-19,QQQ,292.38,64,greed,greed,0.0078246182482506,-0.0068404131609549,0.0226759696285654,0.060469252342841534
2020-11-20,QQQ,290.38,62,greed,greed,-0.0068404131609549,3.443763344579409e-05,0.0318203733039466,0.06384737240856815
2020-11-23,QQQ,290.39,75,extreme greed,extreme greed,3.443763344579409e-05,0.0140500705947175,0.0450084369296464,0.06670339887737183
2020-11-24,QQQ,294.47,88,extreme greed,extreme greed,0.0140500705947175,0.0061466363296769,0.0318538391007572,0.0466261418820252
2020-11-25,QQQ,296.28,91,extreme greed,extreme greed,0.0061466363296769,0.0092142567841231,0.0270014850816795,0.04482246523558806
2020-11-27,QQQ,299.01,92,extreme greed,extreme greed,0.0092142567841231,0.0020400655496473,0.0217718470954149,0.04571753453061776
2020-11-30,QQQ,299.62,88,extreme greed,extreme greed,0.0020400655496473,0.0128162338962685,0.0254655897470128,0.044523062545891376
2020-12-01,QQQ,303.46,85,extreme greed,extreme greed,0.0128162338962685,0.0012851776181377,0.0159164305015488,0.03133856191919874
2020-12-02,QQQ,303.85,87,extreme greed,extreme greed,0.0012851776181377,0.0014151719598485,-0.0083593878558499,0.03254895507651797
2020-12-03,QQQ,304.28,85,extreme greed,extreme greed,0.0014151719598485,0.0040751939003549,-0.0057841461811488,0.016530826869988267
2020-12-04,QQQ,305.52,89,extreme greed,extreme greed,0.0040751939003549,0.0056624770882429,-0.0120123068866193,0.020751505629746113
2020-12-07,QQQ,307.25,88,extreme greed,extreme greed,0.0056624770882429,0.0033848657445076,-0.010447518307567,0.0009438567941416451
2020-12-08,QQQ,308.29,82,extreme greed,extreme greed,0.0033848657445076,-0.0226410198190016,-0.00324369911447,0.02170034707580524
2020-12-09,QQQ,301.31,80,extreme greed,extreme greed,-0.0226410198190016,0.0040157976834489,0.0254555109355814,0.058809863595632304
2020-12-10,QQQ,302.52,77,extreme greed,extreme greed,0.0040157976834489,-0.002214729604654,0.0280312045484596,0.039336242231918665
2020-12-11,QQQ,301.85,76,extreme greed,extreme greed,-0.002214729604654,0.0072552592347192,0.0271989398707965,0.03998674838495939
2020-12-14,QQQ,304.04,69,greed,greed,0.0072552592347192,0.0106893829759242,0.0160505196684646,0.03946849098802789
2020-12-15,QQQ,307.29,69,greed,greed,0.0106893829759242,0.0054996908457809,0.0080380096976795,0.022975039864623
2020-12-16,QQQ,308.98,69,greed,greed,0.0054996908457809,0.0065376399766974,-0.0025244352385268,0.009320991649944965
2020-12-17,QQQ,311.0,71,greed,greed,0.0065376399766974,-0.0030225080385851,-0.0046302250803857,0.017395498392283038
2020-12-18,QQQ,310.06,63,greed,greed,-0.0030225080385851,-0.0036767077339868,0.0084499774237245,0.04421724827452744
2020-12-21,QQQ,308.92,63,greed,greed,-0.0036767077339868,0.0027191505891492,0.0130778195001941,0.056454745565194864
2020-12-22,QQQ,309.76,59,greed,greed,0.0027191505891492,-0.0050361570247934,0.010362861570248,0.050555268595041405
2020-12-23,QQQ,308.2,57,greed,greed,-0.0050361570247934,0.0044127190136276,0.0179753406878651,0.06460090850097348
2020-12-24,QQQ,309.56,54,neutral,neutral,0.0044127190136276,0.0100788215531721,-0.0008075978808631,0.0614743506913037
2020-12-28,QQQ,312.68,54,neutral,neutral,0.0100788215531721,0.0008954842010999,-0.002622489446079,0.021587565562236153
2020-12-29,QQQ,312.96,52,neutral,neutral,0.0008954842010999,3.195296523528235e-05,-0.017318507157464,0.026712678936605363
2020-12-30,QQQ,312.97,50,neutral,neutral,3.195296523528235e-05,0.0024602997092373,0.0064223407994377,0.00508035913985358
2020-12-31,QQQ,313.74,51,neutral,neutral,0.0024602997092373,-0.0141199719512973,0.0168610951743479,0.027666220437304795
2021-01-04,QQQ,309.31,52,neutral,neutral,-0.0141199719512973,0.0082441563480004,0.016520642720895,0.05939025573049693
2021-01-05,QQQ,311.86,53,neutral,neutral,0.0082441563480004,-0.0138523696530493,0.006605528121593,0.046559353556082796
2021-01-06,QQQ,307.54,59,greed,greed,-0.0138523696530493,0.0241919750276387,0.0276386811471678,0.07381153671067174
2021-01-07,QQQ,314.98,66,greed,greed,0.0241919750276387,0.0128579592355069,-0.0020001269921899,0.05200330179693947
2021-01-08,QQQ,319.03,71,greed,greed,0.0128579592355069,-0.0144500517192739,-0.0224743754505845,0.045606996207253274
2021-01-11,QQQ,314.42,65,greed,greed,-0.0144500517192739,-0.0015902296291584,0.0063291139240506,0.060714967241269555
2021-01-12,QQQ,313.92,69,greed,greed,-0.0015902296291584,0.0067533129459735,0.0313774209989805,0.05998343527013247
2021-01-13,QQQ,316.04,70,greed,greed,0.0067533129459735,-0.0053474243766611,0.0326540944184279,0.05866346032147818
2021-01-14,QQQ,314.35,67,greed,greed,-0.0053474243766611,-0.007921107046286,0.0352155240973437,0.0703038014951486
2021-01-15,QQQ,311.86,60,greed,greed,-0.007921107046286,0.0145898800743924,0.0521067145514013,0.07593150772782661
2021-01-19,QQQ,316.41,61,greed,greed,0.0145898800743924,0.0232609588824623,0.0384943585853796,0.05537119560064467
2021-01-20,QQQ,323.77,69,greed,greed,0.0232609588824623,0.0079995058220343,-0.0134045773234084,0.02687092689254732
2021-01-21,QQQ,326.36,63,greed,greed,0.0079995058220343,-0.0028802549332025,-0.0154430690035544,0.014278710626302146
2021-01-22,QQQ,325.42,69,greed,greed,-0.0028802549332025,0.008266240550673,-0.0333722573904493,-0.009157396595169376
2021-01-25,QQQ,328.11,66,greed,greed,0.008266240550673,0.0014629240193835,-0.0173417451464448,-0.02020663801773794
2021-01-26,QQQ,328.59,62,greed,greed,0.0014629240193835,-0.0278766852308346,-0.0027694086855959,-0.013573145865668402
2021-01-27,QQQ,319.43,40,fear,fear,-0.0278766852308346,0.0059167892809066,0.0217575055567729,-0.020661803838086662
2021-01-28,QQQ,321.32,45,neutral,neutral,0.0059167892809066,-0.0210382173534171,0.0277604879870534,-0.02234532553217978
2021-01-29,QQQ,314.56,38,fear,fear,-0.0210382173534171,0.0249872838250255,0.0534079348931841,0.02870676500508638
2021-02-01,QQQ,322.42,39,fear,fear,0.0249872838250255,0.0163141244339681,0.0346132373922212,-0.012468209168165866
2021-02-02,QQQ,327.68,58,greed,greed,0.0163141244339681,-0.00396728515625,0.017791748046875,-0.056518554687499944
2021-02-03,QQQ,326.38,50,neutral,neutral,-0.00396728515625,0.0118267050677125,0.0195171272749556,-0.06826398676389477
2021-02-04,QQQ,330.24,60,greed,greed,0.0118267050677125,0.0033914728682171,0.0131419573643409,-0.0652858527131783
2021-02-05,QQQ,331.36,60,greed,greed,0.0033914728682171,0.0066996619990342,0.0153609367455334,-0.09482134234669247
2021-02-08,QQQ,333.58,56,greed,greed,0.0066996619990342,-0.0002098447149109,0.0058756520175071,-0.06538161760297381
2021-02-09,QQQ,333.51,65,greed,greed,-0.0002098447149109,-0.0022787922401127,0.0012593325537466,-0.06785403736019908
2021-02-10,QQQ,332.75,63,greed,greed,-0.0022787922401127,0.0054996243425995,-0.0008414725770097,-0.04420736288504878
2021-02-11,QQQ,334.58,66,greed,greed,0.0054996243425995,0.00558909677805,-0.0106402056309402,-0.05714627293920738
2021-02-12,QQQ,336.45,73,greed,greed,0.00558909677805,-0.0027047109525931,-0.0416406598305839,-0.05237033734581663
2021-02-16,QQQ,335.54,71,greed,greed,-0.0027047109525931,-0.0047982356797997,-0.0419026047565118,-0.04458484830422613
2021-02-17,QQQ,333.93,66,greed,greed,-0.0047982356797997,-0.0043721738088819,-0.0293474680322223,-0.03602551432935055
2021-02-18,QQQ,332.47,59,greed,greed,-0.0043721738088819,-0.0043612957560081,-0.0590729990675851,-0.06144915330706532
2021-02-19,QQQ,331.02,59,greed,greed,-0.0043612957560081,-0.0259198839949247,-0.0509938976496888,-0.05401486315026281
2021-02-22,QQQ,322.44,58,greed,greed,-0.0259198839949247,-0.0029772981019724,0.0035665550179877,-0.011878178885994245
2021-02-23,QQQ,321.48,57,greed,greed,-0.0029772981019724,0.0082431255443573,-0.0095806893119324,-0.013251213139231027
2021-02-24,QQQ,324.13,63,greed,greed,0.0082431255443573,-0.034862555147626,-0.0461851726159255,-0.0378243297442384
2021-02-25,QQQ,312.83,58,greed,greed,-0.034862555147626,0.0041875779177189,-0.0279065307035768,-0.004794936547006362
2021-02-26,QQQ,314.14,48,neutral,neutral,0.0041875779177189,0.0300821289870758,-0.017380785636977,0.005920926975234016
2021-03-01,QQQ,323.59,58,greed,greed,0.0300821289870758,-0.0160388145492753,-0.0730863129268518,-0.02373373713649974
2021-03-02,QQQ,318.4,50,neutral,neutral,-0.0160388145492753,-0.0290201005025124,-0.020822864321608,-0.012814070351758746
2021-03-03,QQQ,309.16,43,fear,fear,-0.0290201005025124,-0.0163669297451157,0.005563462284901,0.032248673825850595
2021-03-04,QQQ,304.1,37,fear,fear,-0.0163669297451157,0.0150608352515619,0.0458401841499507,0.06731338375534353
2021-03-05,QQQ,308.68,41,fear,fear,0.0150608352515619,-0.0283141117014383,0.0219644939743421,0.07246987171180512
2021-03-08,QQQ,299.94,39,fear,fear,-0.0283141117014383,0.0394412215776487,0.0629792625191705,0.10295392411815694
2021-03-09,QQQ,311.77,43,fear,fear,0.0394412215776487,-0.002854668505629,0.0282580107130256,0.06366873015363898
2021-03-10,QQQ,310.88,45,neutral,neutral,-0.002854668505629,0.0230313947503861,0.0354477611940298,0.07784354091610908
2021-03-11,QQQ,318.04,50,neutral,neutral,0.0230313947503861,-0.008112187146271,-0.0188655515029555,0.05996101119356053
2021-03-12,QQQ,315.46,53,neutral,neutral,-0.008112187146271,0.0106828124009383,-0.0073543396944144,0.06723514867178101
2021-03-15,QQQ,318.83,56,greed,greed,0.0106828124009383,0.0054888184926136,-0.0006900228962142,0.06828090204811355
2021-03-16,QQQ,320.58,54,neutral,neutral,0.0054888184926136,0.0041175369642523,-0.0104810031817329,0.0496911847276811
2021-03-17,QQQ,321.9,57,greed,greed,0.0041175369642523,-0.0306306306306305,-0.0311587449518483,0.061230195712954454
2021-03-18,QQQ,312.04,52,neutral,neutral,-0.0306306306306305,0.0035251890783232,-0.0022753493141906,0.09604537879758995
2021-03-19,QQQ,313.14,50,neutral,neutral,0.0035251890783232,0.0174682250750464,0.0091332950118159,0.08219965510634224
2021-03-22,QQQ,318.61,50,neutral,neutral,0.0174682250750464,-0.0043627004802109,-0.0084743102853017,0.055867675214211765
2021-03-23,QQQ,317.22,41,fear,fear,-0.0043627004802109,-0.0168652670071244,-0.0091419204337684,0.06957316688733368
2021-03-24,QQQ,311.87,37,fear,fear,-0.0168652670071244,-0.0017314906852214,0.0232789303235321,0.07480681053002848
2021-03-25,QQQ,311.33,37,fear,fear,-0.0017314906852214,0.0150001606012912,0.0425272219188641,0.09022580541547565
2021-03-26,QQQ,316.0,37,fear,fear,0.0150001606012912,-0.0002848101265822,0.0476265822784811,0.08110759493670884
2021-03-29,QQQ,315.91,39,fear,fear,-0.0002848101265822,-0.0050330790414993,0.047196986483492,0.07673071444398706
2021-03-30,QQQ,314.32,42,fear,fear,-0.0050330790414993,0.0153028760498854,0.0550394502417919,0.07851870705014001
2021-03-31,QQQ,319.13,44,fear,fear,0.0153028760498854,0.0170463447497883,0.0499796321248393,0.06608592109798525
2021-04-01,QQQ,324.57,46,neutral,neutral,0.0170463447497883,0.019964876605971,0.0386357334319253,0.041347012971007846
2021-04-05,QQQ,331.05,54,neutral,neutral,0.019964876605971,-0.0006947590998339,0.0169762875698535,0.015526355535417568
2021-04-06,QQQ,330.82,53,neutral,neutral,-0.0006947590998339,0.0024182334804425,0.02956290429841,-0.002055498458376177
2021-04-07,QQQ,331.62,52,neutral,neutral,0.0024182334804425,0.0104336288523008,0.0147457933779626,-0.007810144140884241
2021-04-08,QQQ,335.08,48,neutral,neutral,0.0104336288523008,0.0060582547451355,0.0194878834905098,-0.010654172137996876
2021-04-09,QQQ,337.11,47,neutral,neutral,0.0060582547451355,-0.001305211948622,0.0145353148823825,-0.008632197205659947
2021-04-12,QQQ,336.67,43,fear,fear,-0.001305211948622,0.0116731517509727,0.0065642914426589,-0.032405619746339216
2021-04-13,QQQ,340.6,43,fear,fear,0.0116731517509727,-0.0120082207868468,-0.0123018203170874,-0.04489136817381098
2021-04-14,QQQ,336.51,39,fear,fear,-0.0120082207868468,0.0151555674422751,0.0082612700959854,-0.05830435945439959
2021-04-15,QQQ,341.61,47,neutral,neutral,0.0151555674422751,0.001170925909663,-0.0187640877023507,-0.06519130002049131
2021-04-16,QQQ,342.01,51,neutral,neutral,0.001170925909663,-0.009151779187743,-0.0075728779860236,-0.04567117920528641
2021-04-19,QQQ,338.88,45,neutral,neutral,-0.009151779187743,-0.0072887157695938,0.0081149669499527,-0.042699480642115116
2021-04-20,QQQ,336.41,42,fear,fear,-0.0072887157695938,0.0085609821348948,0.0111173865223981,-0.04218067239380517
2021-04-21,QQQ,339.29,49,neutral,neutral,0.0085609821348948,-0.0120545845736685,-0.0008547260455658,-0.049220430899820346
2021-04-22,QQQ,335.2,46,neutral,neutral,-0.0120545845736685,0.0125894988066825,0.0149761336515514,-0.019003579952267317
2021-04-23,QQQ,339.42,47,neutral,neutral,0.0125894988066825,0.0065111071828412,-0.0042130693536032,-0.03656237110364747
2021-04-26,QQQ,341.63,50,neutral,neutral,0.0065111071828412,-0.0043321722331177,-0.0159236601001082,-0.026695547814887467
2021-04-27,QQQ,340.15,54,neutral,neutral,-0.0043321722331177,-0.0033808613846831,-0.0294281934440687,-0.021108334558282964
2021-04-28,QQQ,339.0,52,neutral,neutral,-0.0033808613846831,0.0035988200589971,-0.0294100294985251,-0.014365781710914467
2021-04-29,QQQ,340.22,56,greed,greed,0.0035988200589971,-0.0065545823290812,-0.025601081653048,-0.021574275468814387
2021-04-30,QQQ,337.99,46,neutral,neutral,-0.0065545823290812,-0.0053256013491523,-0.0112133495073819,-0.012012189709754734
2021-05-03,QQQ,336.19,47,neutral,neutral,-0.0053256013491523,-0.0179957761979833,-0.0310241232636306,-0.010024093518546074
2021-05-04,QQQ,330.14,43,fear,fear,-0.0179957761979833,-0.0033622099715272,-0.0146301569031319,0.010086629914581816
2021-05-05,QQQ,329.03,43,fear,fear,-0.0033622099715272,0.0075373066285748,-0.0368963316414916,0.0029480594474668794
2021-05-06,QQQ,331.51,43,fear,fear,0.0075373066285748,0.0081143856897227,-0.0367108081204187,0.01233748604868641
2021-05-07,QQQ,334.2,48,neutral,neutral,0.0081143856897227,-0.0252543387193296,-0.0233692399760622,0.007181328545781072
2021-05-10,QQQ,325.76,44,fear,fear,-0.0252543387193296,-0.0013813850687622,-0.0041441552062867,0.0337671905697446
2021-05-11,QQQ,325.31,42,fear,fear,-0.0013813850687622,-0.0258830039039685,-0.0094986320740215,0.03544311579723947
2021-05-12,QQQ,316.89,26,fear,fear,-0.0258830039039685,0.007731389441131,0.0179873142099782,0.07403199848527892
2021-05-13,QQQ,319.34,34,fear,fear,0.007731389441131,0.0220767833656918,0.0297175424312645,0.06857894407214891
2021-05-14,QQQ,326.39,35,fear,fear,0.0220767833656918,-0.006066362327277,0.0018995680014706,0.05551640675265788
2021-05-17,QQQ,324.41,36,fear,fear,-0.006066362327277,-0.0067507166856755,0.0249684041798956,0.05502296476680733
2021-05-18,QQQ,322.22,34,fear,fear,-0.0067507166856755,0.0011482837812673,0.0333622990503383,0.05831419527031209
2021-05-19,QQQ,322.59,32,fear,fear,0.0011482837812673,0.0193434390402678,0.035772962584085,0.07052295483430981
2021-05-20,QQQ,328.83,32,fear,fear,0.0193434390402678,-0.0055347748076512,0.0123163944895539,0.04196697381625768
2021-05-21,QQQ,327.01,29,fear,fear,-0.0055347748076512,0.0168190575211766,0.0211614323720987,0.05305648145316664
2021-05-24,QQQ,332.51,29,fear,fear,0.0168190575211766,0.001383417040089,0.000932302787886,0.04529187092117531
2021-05-25,QQQ,332.97,26,fear,fear,0.001383417040089,0.0034837973390995,0.0015016367840947,0.044358350602156295
2021-05-26,QQQ,334.13,28,fear,fear,0.0034837973390995,-0.0037410588693023,-0.0123604585041749,0.04716727022416422
2021-05-27,QQQ,332.88,30,fear,fear,-0.0037410588693023,0.0031542898341745,0.0081711127132901,0.04980773852439313
2021-05-28,QQQ,333.93,31,fear,fear,0.0031542898341745,-0.0033240499505884,0.007995687718983,0.05923397119156701
2021-06-01,QQQ,332.82,35,fear,fear,-0.0033240499505884,0.0019530076317531,0.0118382308755482,0.06661258337840278
2021-06-02,QQQ,333.47,42,fear,fear,0.0019530076317531,-0.0104057336492039,0.0101058565987943,0.06285422976579595
2021-06-03,QQQ,330.0,40,fear,fear,-0.0104057336492039,0.016969696969697,0.0313636363636364,0.07445454545454544
2021-06-04,QQQ,335.6,41,fear,fear,0.016969696969697,0.0029797377830751,0.0168057210965435,0.06865315852204995
2021-06-07,QQQ,336.6,44,fear,fear,0.0029797377830751,0.0004753416518121,0.0234997029114674,0.07008318478906707
2021-06-08,QQQ,336.76,46,neutral,neutral,0.0004753416518121,0.0002375579047393,0.0163321059508254,0.07183157144553985
2021-06-09,QQQ,336.84,48,neutral,neutral,0.0002375579047393,0.0104203776273603,0.0123797648735304,0.06510509440684006
2021-06-10,QQQ,340.35,48,neutral,neutral,0.0104203776273603,0.0026149551931835,0.014661377993242,0.06070221830468626
2021-06-11,QQQ,341.24,51,neutral,neutral,0.0026149551931835,0.009582698394092,0.0040733794396905,0.06206775290118394
